0,1088.31,,time,500
1,1085.9,,beta,0.1
2,1083.48,,,
3,1081.07,,,
4,1078.66,,,
5,1076.24,,,
6,1073.83,,,
7,1071.42,,,
8,1069.01,,,
9,1066.6,,,
10,1064.19,,,
11,1061.78,,,
12,1059.37,,,
13,1056.96,,,
14,1054.55,,,
15,1052.15,,,
16,1049.74,,,
17,1047.33,,,
18,1044.93,,,
19,1042.52,,,
20,1040.12,,,
21,1037.71,,,
22,1035.31,,,
23,1032.91,,,
24,1030.5,,,
25,1028.1,,,
26,1025.7,,,
27,1023.3,,,
28,1020.9,,,
29,1018.5,,,
30,1016.1,,,
31,1013.7,,,
32,1011.31,,,
33,1008.91,,,
34,1006.51,,,
35,1004.12,,,
36,1001.72,,,
37,999.325,,,
38,996.93,,,
39,994.536,,,
40,992.143,,,
41,989.75,,,
42,987.358,,,
43,984.966,,,
44,982.575,,,
45,980.184,,,
46,977.794,,,
47,975.405,,,
48,973.016,,,
49,970.628,,,
50,968.24,,,
51,965.853,,,
52,963.467,,,
53,961.081,,,
54,958.696,,,
55,956.311,,,
56,953.927,,,
57,951.543,,,
58,949.16,,,
59,946.778,,,
60,944.396,,,
61,942.015,,,
62,939.635,,,
63,937.255,,,
64,934.875,,,
65,932.496,,,
66,930.118,,,
67,927.741,,,
68,925.364,,,
69,922.987,,,
70,920.612,,,
71,918.237,,,
72,915.862,,,
73,913.488,,,
74,911.115,,,
75,908.742,,,
76,906.37,,,
77,903.999,,,
78,901.628,,,
79,899.258,,,
80,896.888,,,
81,894.519,,,
82,892.151,,,
83,889.783,,,
84,887.416,,,
85,885.05,,,
86,882.684,,,
87,880.319,,,
88,877.955,,,
89,875.591,,,
90,873.227,,,
91,870.865,,,
92,868.503,,,
93,866.142,,,
94,863.781,,,
95,861.421,,,
96,859.062,,,
97,856.703,,,
98,854.345,,,
99,851.987,,,
100,849.631,,,
101,847.275,,,
102,844.919,,,
103,842.564,,,
104,840.21,,,
105,837.857,,,
106,835.504,,,
107,833.152,,,
108,830.8,,,
109,828.45,,,
110,826.1,,,
111,823.75,,,
112,821.401,,,
113,819.053,,,
114,816.706,,,
115,814.359,,,
116,812.013,,,
117,809.668,,,
118,807.323,,,
119,804.979,,,
120,802.636,,,
121,800.293,,,
122,797.951,,,
123,795.61,,,
124,793.27,,,
125,790.93,,,
126,788.591,,,
127,786.252,,,
128,783.915,,,
129,781.578,,,
130,779.241,,,
131,776.906,,,
132,774.571,,,
133,772.237,,,
134,769.903,,,
135,767.57,,,
136,765.238,,,
137,762.907,,,
138,760.576,,,
139,758.247,,,
140,755.917,,,
141,753.589,,,
142,751.261,,,
143,748.934,,,
144,746.608,,,
145,744.283,,,
146,741.958,,,
147,739.634,,,
148,737.311,,,
149,734.988,,,
150,732.666,,,
151,730.345,,,
152,728.025,,,
153,725.705,,,
154,723.387,,,
155,721.069,,,
156,718.751,,,
157,716.435,,,
158,714.119,,,
159,711.804,,,
160,709.49,,,
161,707.176,,,
162,704.864,,,
163,702.552,,,
164,700.241,,,
165,697.93,,,
166,695.621,,,
167,693.312,,,
168,691.004,,,
169,688.697,,,
170,686.39,,,
171,684.084,,,
172,681.779,,,
173,679.475,,,
174,677.172,,,
175,674.87,,,
176,672.568,,,
177,670.267,,,
178,667.967,,,
179,665.668,,,
180,663.369,,,
181,661.071,,,
182,658.775,,,
183,656.479,,,
184,654.183,,,
185,651.889,,,
186,649.595,,,
187,647.303,,,
188,645.011,,,
189,642.72,,,
190,640.429,,,
191,638.14,,,
192,635.851,,,
193,633.564,,,
194,631.277,,,
195,628.991,,,
196,626.706,,,
197,624.421,,,
198,622.138,,,
199,619.855,,,
200,617.573,,,
201,615.293,,,
202,613.012,,,
203,610.733,,,
204,608.455,,,
205,606.178,,,
206,603.901,,,
207,601.625,,,
208,599.351,,,
209,597.077,,,
210,594.804,,,
211,592.532,,,
212,590.26,,,
213,587.99,,,
214,585.721,,,
215,583.452,,,
216,581.184,,,
217,578.918,,,
218,576.652,,,
219,574.387,,,
220,572.123,,,
221,569.86,,,
222,567.598,,,
223,565.337,,,
224,563.076,,,
225,560.817,,,
226,558.559,,,
227,556.301,,,
228,554.045,,,
229,551.789,,,
230,549.535,,,
231,547.281,,,
232,545.028,,,
233,542.776,,,
234,540.526,,,
235,538.276,,,
236,536.027,,,
237,533.779,,,
238,531.532,,,
239,529.286,,,
240,527.041,,,
241,524.797,,,
242,522.554,,,
243,520.312,,,
244,518.071,,,
245,515.831,,,
246,513.592,,,
247,511.354,,,
248,509.117,,,
249,506.881,,,
250,504.647,,,
251,502.413,,,
252,500.18,,,
253,497.948,,,
254,495.717,,,
255,493.487,,,
256,491.258,,,
257,489.031,,,
258,486.804,,,
259,484.579,,,
260,482.354,,,
261,480.13,,,
262,477.908,,,
263,475.687,,,
264,473.466,,,
265,471.247,,,
266,469.029,,,
267,466.812,,,
268,464.596,,,
269,462.381,,,
270,460.167,,,
271,457.955,,,
272,455.743,,,
273,453.533,,,
274,451.323,,,
275,449.115,,,
276,446.908,,,
277,444.702,,,
278,442.497,,,
279,440.293,,,
280,438.091,,,
281,435.889,,,
282,433.689,,,
283,431.49,,,
284,429.292,,,
285,427.095,,,
286,424.899,,,
287,422.705,,,
288,420.512,,,
289,418.32,,,
290,416.129,,,
291,413.939,,,
292,411.75,,,
293,409.563,,,
294,407.377,,,
295,405.192,,,
296,403.008,,,
297,400.826,,,
298,398.644,,,
299,396.464,,,
300,394.286,,,
301,392.108,,,
302,389.932,,,
303,387.757,,,
304,385.583,,,
305,383.41,,,
306,381.239,,,
307,379.069,,,
308,376.901,,,
309,374.733,,,
310,372.567,,,
311,370.402,,,
312,368.239,,,
313,366.077,,,
314,363.916,,,
315,361.756,,,
316,359.598,,,
317,357.441,,,
318,355.286,,,
319,353.131,,,
320,350.979,,,
321,348.827,,,
322,346.677,,,
323,344.529,,,
324,342.381,,,
325,340.235,,,
326,338.091,,,
327,335.948,,,
328,333.806,,,
329,331.666,,,
330,329.527,,,
331,327.39,,,
332,325.254,,,
333,323.119,,,
334,320.986,,,
335,318.855,,,
336,316.725,,,
337,314.596,,,
338,312.469,,,
339,310.343,,,
340,308.219,,,
341,306.097,,,
342,303.976,,,
343,301.856,,,
344,299.738,,,
345,297.622,,,
346,295.507,,,
347,293.394,,,
348,291.282,,,
349,289.172,,,
350,287.063,,,
351,284.956,,,
352,282.851,,,
353,280.747,,,
354,278.645,,,
355,276.545,,,
356,274.446,,,
357,272.349,,,
358,270.254,,,
359,268.16,,,
360,266.068,,,
361,263.978,,,
362,261.889,,,
363,259.802,,,
364,257.717,,,
365,255.634,,,
366,253.553,,,
367,251.473,,,
368,249.395,,,
369,247.319,,,
370,245.244,,,
371,243.172,,,
372,241.101,,,
373,239.032,,,
374,236.965,,,
375,234.9,,,
376,232.837,,,
377,230.776,,,
378,228.716,,,
379,226.659,,,
380,224.603,,,
381,222.55,,,
382,220.498,,,
383,218.449,,,
384,216.401,,,
385,214.356,,,
386,212.312,,,
387,210.271,,,
388,208.232,,,
389,206.194,,,
390,204.159,,,
391,202.126,,,
392,200.096,,,
393,198.067,,,
394,196.04,,,
395,194.016,,,
396,191.994,,,
397,189.974,,,
398,187.957,,,
399,185.942,,,
400,183.929,,,
401,181.918,,,
402,179.91,,,
403,177.904,,,
404,175.9,,,
405,173.899,,,
406,171.9,,,
407,169.904,,,
408,167.911,,,
409,165.919,,,
410,163.931,,,
411,161.945,,,
412,159.961,,,
413,157.98,,,
414,156.002,,,
415,154.026,,,
416,152.054,,,
417,150.083,,,
418,148.116,,,
419,146.152,,,
420,144.19,,,
421,142.231,,,
422,140.275,,,
423,138.322,,,
424,136.372,,,
425,134.425,,,
426,132.481,,,
427,130.54,,,
428,128.603,,,
429,126.668,,,
430,124.737,,,
431,122.809,,,
432,120.884,,,
433,118.963,,,
434,117.044,,,
435,115.13,,,
436,113.219,,,
437,111.311,,,
438,109.407,,,
439,107.507,,,
440,105.61,,,
441,103.718,,,
442,101.829,,,
443,99.9434,,,
444,98.0623,,,
445,96.1851,,,
446,94.3121,,,
447,92.4432,,,
448,90.5785,,,
